brand,model,capacity,condition,used_price,stock,carrier,color,source,url
Apple,iPhone 4,16GB,Refurbished,$110,,Verizon,Black,glyde,https://glyde.com/buy/used-Apple-iPhone-4-16GB-Black-Verizon/12048047
Apple,iPhone 4,16GB,VeryGood,$59,,Verizon,Black,glyde,https://glyde.com/buy/used-Apple-iPhone-4-16GB-Black-Verizon/12048047
Apple,iPhone 4,16GB,New,$220,,Verizon,Black,glyde,https://glyde.com/buy/used-Apple-iPhone-4-16GB-Black-Verizon/12048047
Dell,Venue Pro,8GB,Good,$56,,T-Mobile,Charcoal,glyde,https://glyde.com/buy/used-Dell-Venue-Pro-8GB-Charcoal-TMobile/12065378
Dell,Venue Pro,8GB,VeryGood,$56,,T-Mobile,Charcoal,glyde,https://glyde.com/buy/used-Dell-Venue-Pro-8GB-Charcoal-TMobile/12065378
Samsung,Focus S,8GB,VeryGood,$55,,AT&T,Black,glyde,https://glyde.com/buy/used-Samsung-Focus-S-8GB-Black-ATT/12065380
HTC,Surround,16GB,VeryGood,$61,,AT&T,Grey,glyde,https://glyde.com/buy/used-HTC-Surround-16GB-Grey-ATT/12065381
BlackBerry,Torch - 9800,,VeryGood,$38,,AT&T,Red,glyde,https://glyde.com/buy/used-BlackBerry-Torch-9800-Red-ATT/12059171
BlackBerry,Torch - 9800,,Good,$44,,AT&T,White,glyde,https://glyde.com/buy/used-BlackBerry-Torch-9800-White-ATT/12059170
BlackBerry,Torch - 9800,,Acceptable,$42,,AT&T,White,glyde,https://glyde.com/buy/used-BlackBerry-Torch-9800-White-ATT/12059170
BlackBerry,Torch - 9800,,VeryGood,$46,,AT&T,White,glyde,https://glyde.com/buy/used-BlackBerry-Torch-9800-White-ATT/12059170
BlackBerry,Torch - 9800,,Good,$30,,AT&T,Black,glyde,https://glyde.com/buy/used-BlackBerry-Torch-9800-Black-ATT/12059169
BlackBerry,Torch - 9800,,VeryGood,$30,,AT&T,Black,glyde,https://glyde.com/buy/used-BlackBerry-Torch-9800-Black-ATT/12059169
Apple,iPhone 4,16GB,Refurbished,$170,,AT&T,Black,glyde,https://glyde.com/buy/used-Apple-iPhone-4-16GB-Black-ATT/12048045
Apple,iPhone 4,16GB,VeryGood,$129,,AT&T,Black,glyde,https://glyde.com/buy/used-Apple-iPhone-4-16GB-Black-ATT/12048045
Apple,iPhone 4,16GB,Acceptable,$125,,AT&T,Black,glyde,https://glyde.com/buy/used-Apple-iPhone-4-16GB-Black-ATT/12048045
Apple,iPhone 4,32GB,VeryGood,$119,,AT&T,Black,glyde,https://glyde.com/buy/used-Apple-iPhone-4-32GB-Black-ATT/12048046
BlackBerry,Bold - 9700,,VeryGood,$39,,T-Mobile,Black,glyde,https://glyde.com/buy/used-BlackBerry-Bold-9700-Black-TMobile/12056432
BlackBerry,Bold - 9700,,Good,$29,,AT&T,Black,glyde,https://glyde.com/buy/used-BlackBerry-Bold-9700-Black-ATT/12056434
BlackBerry,Bold - 9700,,VeryGood,$29,,AT&T,Black,glyde,https://glyde.com/buy/used-BlackBerry-Bold-9700-Black-ATT/12056434
Apple,iPhone 3GS,8GB,Good,$23,,AT&T,Black,glyde,https://glyde.com/buy/used-Apple-iPhone-3GS-8GB-Black-ATT/12048053
Samsung,Galaxy S6,64GB,New,$768.00,OutOfStock,Sprint,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-64GB-White-Sprint/12078432
Samsung,Galaxy S6,64GB,Refurbished,$728.75,OutOfStock,Sprint,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-64GB-White-Sprint/12078432
Samsung,Galaxy S6,64GB,Good,$537.00,OutOfStock,Sprint,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-64GB-White-Sprint/12078432
Samsung,Galaxy S6,64GB,Acceptable,$460.00,OutOfStock,Sprint,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-64GB-White-Sprint/12078432
Samsung,Galaxy S6,64GB,VeryGood,$614.00,OutOfStock,Sprint,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-64GB-White-Sprint/12078432
Samsung,Galaxy S6,64GB,New,$699.99,OutOfStock,Verizon,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-64GB-Gold-Verizon/12078435
Samsung,Galaxy S6,64GB,Refurbished,$663.75,OutOfStock,Verizon,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-64GB-Gold-Verizon/12078435
Samsung,Galaxy S6,64GB,Good,$489.00,OutOfStock,Verizon,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-64GB-Gold-Verizon/12078435
Samsung,Galaxy S6,64GB,Acceptable,$419.00,OutOfStock,Verizon,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-64GB-Gold-Verizon/12078435
Samsung,Galaxy S6,64GB,VeryGood,$559.00,OutOfStock,Verizon,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-64GB-Gold-Verizon/12078435
Samsung,Galaxy S6,128GB,New,$799.99,OutOfStock,Verizon,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-Black-Verizon/12078439
Samsung,Galaxy S6,128GB,Refurbished,$758.75,OutOfStock,Verizon,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-Black-Verizon/12078439
Samsung,Galaxy S6,128GB,Good,$468.75,OutOfStock,Verizon,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-Black-Verizon/12078439
Samsung,Galaxy S6,128GB,Acceptable,$468.50,OutOfStock,Verizon,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-Black-Verizon/12078439
Samsung,Galaxy S6,128GB,VeryGood,$469.00,OutOfStock,Verizon,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-Black-Verizon/12078439
Samsung,Galaxy S6,128GB,New,$864.00,OutOfStock,Sprint,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-Black-Sprint/12078440
Samsung,Galaxy S6,128GB,Refurbished,$819.75,OutOfStock,Sprint,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-Black-Sprint/12078440
Samsung,Galaxy S6,128GB,Good,$604.00,OutOfStock,Sprint,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-Black-Sprint/12078440
Samsung,Galaxy S6,128GB,Acceptable,$518.00,OutOfStock,Sprint,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-Black-Sprint/12078440
Samsung,Galaxy S6,128GB,VeryGood,$691.00,OutOfStock,Sprint,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-Black-Sprint/12078440
Samsung,Galaxy S6,128GB,New,$884.99,OutOfStock,AT&T,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-White-ATT/12078441
Samsung,Galaxy S6,128GB,Refurbished,$839.75,OutOfStock,AT&T,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-White-ATT/12078441
Samsung,Galaxy S6,128GB,Good,$619.00,OutOfStock,AT&T,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-White-ATT/12078441
Samsung,Galaxy S6,128GB,Acceptable,$530.00,OutOfStock,AT&T,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-White-ATT/12078441
Samsung,Galaxy S6,128GB,VeryGood,$707.00,OutOfStock,AT&T,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-White-ATT/12078441
Samsung,Galaxy S6,128GB,New,$884.99,OutOfStock,AT&T,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-Gold-ATT/12078445
Samsung,Galaxy S6,128GB,Refurbished,$839.75,OutOfStock,AT&T,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-Gold-ATT/12078445
Samsung,Galaxy S6,128GB,Good,$619.00,OutOfStock,AT&T,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-Gold-ATT/12078445
Samsung,Galaxy S6,128GB,Acceptable,$530.00,OutOfStock,AT&T,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-Gold-ATT/12078445
Samsung,Galaxy S6,128GB,VeryGood,$707.00,OutOfStock,AT&T,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-Gold-ATT/12078445
Samsung,Galaxy S6,128GB,New,$799.99,OutOfStock,Verizon,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-Gold-Verizon/12078447
Samsung,Galaxy S6,128GB,Refurbished,$758.75,OutOfStock,Verizon,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-Gold-Verizon/12078447
Samsung,Galaxy S6,128GB,Good,$473.75,OutOfStock,Verizon,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-Gold-Verizon/12078447
Samsung,Galaxy S6,128GB,Acceptable,$473.50,OutOfStock,Verizon,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-Gold-Verizon/12078447
Samsung,Galaxy S6,128GB,VeryGood,$474.00,OutOfStock,Verizon,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-Gold-Verizon/12078447
Samsung,Galaxy S6 edge,32GB,New,$699.99,OutOfStock,Verizon,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-32GB-Gold-Verizon/12078458
Samsung,Galaxy S6 edge,32GB,Refurbished,$663.75,OutOfStock,Verizon,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-32GB-Gold-Verizon/12078458
Samsung,Galaxy S6 edge,32GB,Good,$489.00,OutOfStock,Verizon,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-32GB-Gold-Verizon/12078458
Samsung,Galaxy S6 edge,32GB,Acceptable,$419.00,OutOfStock,Verizon,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-32GB-Gold-Verizon/12078458
Samsung,Galaxy S6 edge,32GB,VeryGood,$559.00,OutOfStock,Verizon,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-32GB-Gold-Verizon/12078458
Samsung,Galaxy S6 edge,64GB,New,$799.99,OutOfStock,Verizon,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-64GB-Gold-Verizon/12078470
Samsung,Galaxy S6 edge,64GB,Refurbished,$758.75,OutOfStock,Verizon,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-64GB-Gold-Verizon/12078470
Samsung,Galaxy S6 edge,64GB,Good,$559.00,OutOfStock,Verizon,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-64GB-Gold-Verizon/12078470
Samsung,Galaxy S6 edge,64GB,Acceptable,$479.00,OutOfStock,Verizon,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-64GB-Gold-Verizon/12078470
Samsung,Galaxy S6 edge,64GB,VeryGood,$639.00,OutOfStock,Verizon,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-64GB-Gold-Verizon/12078470
Samsung,Galaxy S6 edge,32GB,New,$814.99,OutOfStock,AT&T,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-32GB-White-ATT/12078452
Samsung,Galaxy S6 edge,32GB,Refurbished,$773.75,OutOfStock,AT&T,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-32GB-White-ATT/12078452
Samsung,Galaxy S6 edge,32GB,Good,$570.00,OutOfStock,AT&T,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-32GB-White-ATT/12078452
Samsung,Galaxy S6 edge,32GB,Acceptable,$488.00,OutOfStock,AT&T,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-32GB-White-ATT/12078452
Samsung,Galaxy S6 edge,32GB,VeryGood,$651.00,OutOfStock,AT&T,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-32GB-White-ATT/12078452
Samsung,Galaxy S6 edge,128GB,New,"$1,014.99",OutOfStock,AT&T,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-128GB-White-ATT/12078475
Samsung,Galaxy S6 edge,128GB,Refurbished,$963.75,OutOfStock,AT&T,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-128GB-White-ATT/12078475
Samsung,Galaxy S6 edge,128GB,Good,$710.00,OutOfStock,AT&T,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-128GB-White-ATT/12078475
Samsung,Galaxy S6 edge,128GB,Acceptable,$608.00,OutOfStock,AT&T,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-128GB-White-ATT/12078475
Samsung,Galaxy S6 edge,128GB,VeryGood,$811.00,OutOfStock,AT&T,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-128GB-White-ATT/12078475
Samsung,Galaxy S6 edge,128GB,New,$899.99,OutOfStock,Verizon,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-128GB-White-Verizon/12078477
Samsung,Galaxy S6 edge,128GB,Refurbished,$853.75,OutOfStock,Verizon,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-128GB-White-Verizon/12078477
Samsung,Galaxy S6 edge,128GB,Good,$533.75,OutOfStock,Verizon,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-128GB-White-Verizon/12078477
Samsung,Galaxy S6 edge,128GB,Acceptable,$533.50,OutOfStock,Verizon,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-128GB-White-Verizon/12078477
Samsung,Galaxy S6 edge,128GB,VeryGood,$534.00,OutOfStock,Verizon,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-128GB-White-Verizon/12078477
Samsung,Galaxy S6,32GB,New,$648.00,OutOfStock,Sprint,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-32GB-White-Sprint/12078420
Samsung,Galaxy S6,32GB,Refurbished,$614.75,OutOfStock,Sprint,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-32GB-White-Sprint/12078420
Samsung,Galaxy S6,32GB,Good,$419.75,OutOfStock,Sprint,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-32GB-White-Sprint/12078420
Samsung,Galaxy S6,32GB,Acceptable,$388.00,OutOfStock,Sprint,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-32GB-White-Sprint/12078420
Samsung,Galaxy S6,32GB,VeryGood,$481.00,OutOfStock,Sprint,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-32GB-White-Sprint/12078420
Samsung,Galaxy S6,128GB,New,$859.99,OutOfStock,T-Mobile,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-White-TMobile/12078442
Samsung,Galaxy S6,128GB,Refurbished,$815.75,OutOfStock,T-Mobile,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-White-TMobile/12078442
Samsung,Galaxy S6,128GB,Good,$595.75,OutOfStock,T-Mobile,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-White-TMobile/12078442
Samsung,Galaxy S6,128GB,Acceptable,$515.00,OutOfStock,T-Mobile,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-White-TMobile/12078442
Samsung,Galaxy S6,128GB,VeryGood,$596.00,OutOfStock,T-Mobile,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-White-TMobile/12078442
Samsung,Galaxy S6,64GB,New,$784.99,OutOfStock,AT&T,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-64GB-White-ATT/12078429
Samsung,Galaxy S6,64GB,Refurbished,$744.75,OutOfStock,AT&T,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-64GB-White-ATT/12078429
Samsung,Galaxy S6,64GB,Good,$549.00,OutOfStock,AT&T,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-64GB-White-ATT/12078429
Samsung,Galaxy S6,64GB,Acceptable,$470.00,OutOfStock,AT&T,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-64GB-White-ATT/12078429
Samsung,Galaxy S6,64GB,VeryGood,$624.00,OutOfStock,AT&T,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-64GB-White-ATT/12078429
Samsung,Galaxy S6,32GB,New,$599.99,OutOfStock,Verizon,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-32GB-Gold-Verizon/12078423
Samsung,Galaxy S6,32GB,Refurbished,$568.75,OutOfStock,Verizon,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-32GB-Gold-Verizon/12078423
Samsung,Galaxy S6,32GB,Good,$419.00,OutOfStock,Verizon,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-32GB-Gold-Verizon/12078423
Samsung,Galaxy S6,32GB,Acceptable,$359.00,OutOfStock,Verizon,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-32GB-Gold-Verizon/12078423
Samsung,Galaxy S6,32GB,VeryGood,$479.00,OutOfStock,Verizon,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-32GB-Gold-Verizon/12078423
Samsung,Galaxy S6,64GB,New,$768.00,OutOfStock,Sprint,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-64GB-Gold-Sprint/12078436
Samsung,Galaxy S6,64GB,Refurbished,$728.75,OutOfStock,Sprint,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-64GB-Gold-Sprint/12078436
Samsung,Galaxy S6,64GB,Good,$492.75,OutOfStock,Sprint,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-64GB-Gold-Sprint/12078436
Samsung,Galaxy S6,64GB,Acceptable,$460.00,OutOfStock,Sprint,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-64GB-Gold-Sprint/12078436
Samsung,Galaxy S6,64GB,VeryGood,$504.00,OutOfStock,Sprint,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-64GB-Gold-Sprint/12078436
Samsung,Galaxy S6,32GB,New,$599.99,OutOfStock,Verizon,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-32GB-White-Verizon/12078419
Samsung,Galaxy S6,32GB,Refurbished,$568.75,OutOfStock,Verizon,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-32GB-White-Verizon/12078419
Samsung,Galaxy S6,32GB,Good,$419.00,OutOfStock,Verizon,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-32GB-White-Verizon/12078419
Samsung,Galaxy S6,32GB,Acceptable,$359.00,OutOfStock,Verizon,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-32GB-White-Verizon/12078419
Samsung,Galaxy S6,32GB,VeryGood,$475.00,OutOfStock,Verizon,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-32GB-White-Verizon/12078419
Samsung,Galaxy S6 edge,64GB,New,$859.83,OutOfStock,T-Mobile,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-64GB-Black-TMobile/12078461
Samsung,Galaxy S6 edge,64GB,Refurbished,$815.75,OutOfStock,T-Mobile,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-64GB-Black-TMobile/12078461
Samsung,Galaxy S6 edge,64GB,Good,$479.75,OutOfStock,T-Mobile,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-64GB-Black-TMobile/12078461
Samsung,Galaxy S6 edge,64GB,Acceptable,$479.50,OutOfStock,T-Mobile,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-64GB-Black-TMobile/12078461
Samsung,Galaxy S6 edge,64GB,VeryGood,$540.00,OutOfStock,T-Mobile,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-64GB-Black-TMobile/12078461
Samsung,Galaxy S6,64GB,New,$699.99,OutOfStock,Verizon,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-64GB-White-Verizon/12078431
Samsung,Galaxy S6,64GB,Refurbished,$663.75,OutOfStock,Verizon,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-64GB-White-Verizon/12078431
Samsung,Galaxy S6,64GB,Good,$489.00,OutOfStock,Verizon,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-64GB-White-Verizon/12078431
Samsung,Galaxy S6,64GB,Acceptable,$419.00,OutOfStock,Verizon,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-64GB-White-Verizon/12078431
Samsung,Galaxy S6,64GB,VeryGood,$550.00,OutOfStock,Verizon,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-64GB-White-Verizon/12078431
Samsung,Galaxy S6,32GB,New,$679.92,OutOfStock,T-Mobile,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-32GB-Gold-TMobile/12078422
Samsung,Galaxy S6,32GB,Refurbished,$644.75,OutOfStock,T-Mobile,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-32GB-Gold-TMobile/12078422
Samsung,Galaxy S6,32GB,Good,$395.75,OutOfStock,T-Mobile,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-32GB-Gold-TMobile/12078422
Samsung,Galaxy S6,32GB,Acceptable,$395.50,OutOfStock,T-Mobile,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-32GB-Gold-TMobile/12078422
Samsung,Galaxy S6,32GB,VeryGood,$543.00,OutOfStock,T-Mobile,Gold,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-32GB-Gold-TMobile/12078422
Samsung,Galaxy S6,128GB,New,$799.99,OutOfStock,Verizon,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-White-Verizon/12078443
Samsung,Galaxy S6,128GB,Refurbished,$758.75,OutOfStock,Verizon,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-White-Verizon/12078443
Samsung,Galaxy S6,128GB,Good,$476.75,OutOfStock,Verizon,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-White-Verizon/12078443
Samsung,Galaxy S6,128GB,Acceptable,$476.50,OutOfStock,Verizon,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-White-Verizon/12078443
Samsung,Galaxy S6,128GB,VeryGood,$477.00,OutOfStock,Verizon,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-White-Verizon/12078443
Samsung,Galaxy S6 edge,128GB,New,$899.99,OutOfStock,Verizon,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-128GB-Black-Verizon/12078474
Samsung,Galaxy S6 edge,128GB,Refurbished,$853.75,OutOfStock,Verizon,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-128GB-Black-Verizon/12078474
Samsung,Galaxy S6 edge,128GB,Good,$519.75,OutOfStock,Verizon,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-128GB-Black-Verizon/12078474
Samsung,Galaxy S6 edge,128GB,Acceptable,$519.50,OutOfStock,Verizon,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-128GB-Black-Verizon/12078474
Samsung,Galaxy S6 edge,128GB,VeryGood,$520.00,OutOfStock,Verizon,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-128GB-Black-Verizon/12078474
Samsung,Galaxy S6 edge,32GB,New,$779.76,OutOfStock,T-Mobile,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-32GB-White-TMobile/12078453
Samsung,Galaxy S6 edge,32GB,Refurbished,$739.75,OutOfStock,T-Mobile,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-32GB-White-TMobile/12078453
Samsung,Galaxy S6 edge,32GB,Good,$532.75,OutOfStock,T-Mobile,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-32GB-White-TMobile/12078453
Samsung,Galaxy S6 edge,32GB,Acceptable,$467.00,OutOfStock,T-Mobile,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-32GB-White-TMobile/12078453
Samsung,Galaxy S6 edge,32GB,VeryGood,$533.00,OutOfStock,T-Mobile,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-edge-32GB-White-TMobile/12078453
Samsung,Galaxy S6,128GB,New,$859.99,OutOfStock,T-Mobile,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-Black-TMobile/12078438
Samsung,Galaxy S6,128GB,Refurbished,$815.75,OutOfStock,T-Mobile,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-Black-TMobile/12078438
Samsung,Galaxy S6,128GB,Good,$601.00,OutOfStock,T-Mobile,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-Black-TMobile/12078438
Samsung,Galaxy S6,128GB,Acceptable,$515.00,OutOfStock,T-Mobile,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-Black-TMobile/12078438
Samsung,Galaxy S6,128GB,VeryGood,$687.00,OutOfStock,T-Mobile,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-128GB-Black-TMobile/12078438
Samsung,Galaxy S6,32GB,New,$599.99,OutOfStock,Verizon,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-32GB-Black-Verizon/12078415
Samsung,Galaxy S6,32GB,Refurbished,$568.75,OutOfStock,Verizon,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-32GB-Black-Verizon/12078415
Samsung,Galaxy S6,32GB,Good,$374.75,OutOfStock,Verizon,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-32GB-Black-Verizon/12078415
Samsung,Galaxy S6,32GB,Acceptable,$359.00,OutOfStock,Verizon,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-32GB-Black-Verizon/12078415
Samsung,Galaxy S6,32GB,VeryGood,$416.00,OutOfStock,Verizon,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S6-32GB-Black-Verizon/12078415
Apple,iPhone 6 Plus,128GB,New,$949.00,OutOfStock,Sprint,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-6-Plus-128GB-Silver-Sprint/12077875
Apple,iPhone 6 Plus,128GB,Refurbished,$719.75,OutOfStock,Sprint,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-6-Plus-128GB-Silver-Sprint/12077875
Apple,iPhone 6 Plus,128GB,Good,$616.00,OutOfStock,Sprint,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-6-Plus-128GB-Silver-Sprint/12077875
Apple,iPhone 6 Plus,128GB,Acceptable,$523.00,OutOfStock,Sprint,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-6-Plus-128GB-Silver-Sprint/12077875
Apple,iPhone 6 Plus,128GB,VeryGood,$684.00,OutOfStock,Sprint,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-6-Plus-128GB-Silver-Sprint/12077875
Apple,iPhone 6 Plus,64GB,New,$849.00,OutOfStock,T-Mobile,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-6-Plus-64GB-Gold-TMobile/12077889
